deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
525,7942,10,273,47964,47964,0,47966.6,47978,11.400000000001455,1,4,4,1,1,,0,0,1,313,,,0
366,7943,10,320,47964,47964,0,47966.6,47978,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,313,,,0
466,7944,10,287,47978,47978,0,47980.6,47992,11.400000000001455,1,4,4,1,1,,0,0,1,314,,,0
588,7945,10,321,47978,47978,0,47980.6,47992,11.400000000001455,1,1,1,1,1,,0,0,1,314,,,0
45,7946,10,322,47992,47992,0,47994.6,48006,11.400000000001455,1,1,1,1,1,,0,0,1,315,,,0
311,7947,10,300,47992,47992,0,47994.6,48006,11.400000000001455,1,4,4,1,1,,0,0,1,315,,,0
291,7948,10,322,48006,48006,0,48008.6,48020,11.400000000001455,1,1,1,1,1,,0,0,1,316,,,0
572,7949,10,301,48006,48006,0,48008.6,48020,11.400000000001455,1,4,4,1,1,,0,0,1,316,,,0
83,7950,10,306,48020,48020,0,48022.6,48034,11.400000000001455,1,4,4,1,1,,0,0,1,317,,,0
480,7951,10,322,48020,48020,0,48022.6,48034,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,317,,,0
397,7952,10,308,48034,48034,0,48036.6,48048,11.400000000001455,1,4,4,1,1,,0,0,1,318,,,0
715,7953,10,323,48034,48034,0,48036.6,48048,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,318,,,0
477,7954,10,325,48048,48048,0,48050.6,48062,11.400000000001455,1,1,1,1,1,,0,0,1,319,,,0
558,7955,10,308,48048,48048,0,48050.6,48062,11.400000000001455,1,4,4,1,1,,0,0,1,319,,,0
699,7956,10,311,48062,48062,0,48064.6,48076,11.400000000001455,1,4,4,1,1,,0,0,1,320,,,0
170,7957,10,325,48062,48062,0,48064.6,48076,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,320,,,0
131,7958,10,314,48076,48076,0,48078.6,48090,11.400000000001455,1,4,4,1,1,,0,0,1,321,,,0
363,7959,10,326,48076,48076,0,48078.6,48090,11.400000000001455,1,1,1,1,1,,0,0,1,321,,,0
202,7960,10,314,48090,48090,0,48092.6,48104,11.400000000001455,1,4,4,1,1,,0,0,1,322,,,0
439,7961,10,327,48090,48090,0,48092.6,48104,11.400000000001455,1,1,1,1,1,,0,0,1,322,,,0
144,7962,10,327,48104,48104,0,48106.6,48118,11.400000000001455,1,2:4:1,2:4:1,3,3,,0,0,1,323,,,0
72,7963,10,328,48118,48118,0,48120.6,48132,11.400000000001455,1,2:1:4,2:1:4,3,3,,0,0,1,324,,,0
351,7964,10,317,48132,48132,0,48134.6,48146,11.400000000001455,1,4,4,1,1,,0,0,1,325,,,0
542,7965,10,328,48132,48132,0,48134.6,48146,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,325,,,0
533,7966,10,319,48146,48146,0,48148.6,48160,11.400000000001455,1,4,4,1,1,,0,0,1,326,,,0
470,7967,10,331,48146,48146,0,48148.6,48160,11.400000000001455,1,1:2,1:2,2,2,,0,0,1,326,,,0
742,7968,10,321,48160,48160,0,48162.6,48174,11.400000000001455,1,4,4,1,1,,0,0,1,327,,,0
627,7969,10,331,48160,48160,0,48162.6,48174,11.400000000001455,1,1:2,1:2,2,2,,0,0,1,327,,,0
190,7970,10,332,48174,48174,0,48176.6,48188,11.400000000001455,1,1,1,1,1,,0,0,1,328,,,0
758,7971,10,324,48174,48174,0,48176.6,48188,11.400000000001455,1,4,4,1,1,,0,0,1,328,,,0
294,7972,10,332,48188,48188,0,48190.6,48202,11.400000000001455,1,4:1:2:3,4:1:2:3,4,4,,0,0,1,329,,,0
532,7973,10,332,48202,48202,0,48204.6,48216,11.400000000001455,1,2:4:1,2:4:1,3,3,,0,0,1,330,,,0
785,7974,10,333,48216,48216,0,48218.6,48230,11.400000000001455,1,1,1,1,1,,0,0,1,331,,,0
790,7975,10,325,48216,48216,0,48218.6,48230,11.400000000001455,1,4,4,1,1,,0,0,1,331,,,0
676,7976,10,333,48230,48230,0,48232.6,48244,11.400000000001455,1,4:3:1:2,4:3:1:2,4,4,,0,0,1,332,,,0
571,7977,10,332,48244,48244,0,48246.6,48258,11.400000000001455,1,4,4,1,1,,0,0,1,333,,,0
777,7978,10,336,48244,48244,0,48246.6,48258,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,333,,,0
741,7979,10,333,48258,48258,0,48260.6,48272,11.400000000001455,1,4,4,1,1,,0,0,1,334,,,0
167,7980,10,338,48258,48258,0,48260.6,48272,11.400000000001455,1,1:2,1:2,2,2,,0,0,1,334,,,0
604,7981,10,339,48272,48272,0,48274.6,48286,11.400000000001455,1,1:3:4,1:3:4,3,3,,0,0,1,335,,,0
22,7982,10,334,48286,48286,0,48288.6,48300,11.400000000001455,1,4,4,1,1,,0,0,1,336,,,0
661,7983,10,339,48286,48286,0,48288.6,48300,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,336,,,0
17,7984,10,340,48300,48300,0,48302.6,48314,11.400000000001455,1,1,1,1,1,,0,0,1,337,,,0
69,7985,10,334,48300,48300,0,48302.6,48314,11.400000000001455,1,4,4,1,1,,0,0,1,337,,,0
119,7986,10,340,48314,48314,0,48316.6,48328,11.400000000001455,1,3:1:4,3:1:4,3,3,,0,0,1,338,,,0
731,7987,10,336,48328,48328,0,48330.6,48342,11.400000000001455,1,4,4,1,1,,0,0,1,339,,,0
332,7988,10,340,48328,48328,0,48330.6,48342,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,339,,,0
224,7989,10,342,48342,48342,0,48344.6,48356,11.400000000001455,1,1:3:4,1:3:4,3,3,,0,0,1,340,,,0
157,7990,10,344,48356,48356,0,48358.6,48370,11.400000000001455,1,2:1:4,2:1:4,3,3,,0,0,1,341,,,0
297,7991,10,337,48370,48370,0,48372.6,48384,11.400000000001455,1,4,4,1,1,,0,0,1,342,,,0
270,7992,10,345,48370,48370,0,48372.6,48384,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,342,,,0
353,7993,10,341,48384,48384,0,48386.6,48398,11.400000000001455,1,4,4,1,1,,0,0,1,343,,,0
330,7994,10,345,48384,48384,0,48386.6,48398,11.400000000001455,1,2:1,2:1,2,2,,0,0,1,343,,,0
388,7995,10,341,48398,48398,0,48400.6,48412,11.400000000001455,1,4,4,1,1,,0,0,1,344,,,0
718,7996,10,345,48398,48398,0,48400.6,48412,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,344,,,0
331,7997,10,342,48412,48412,0,48414.6,48426,11.400000000001455,1,4,4,1,1,,0,0,1,345,,,0
563,7998,10,346,48412,48412,0,48414.6,48426,11.400000000001455,1,1,1,1,1,,0,0,1,345,,,0
348,7999,10,345,48426,48426,0,48428.6,48440,11.400000000001455,1,4,4,1,1,,0,0,1,346,,,0
67,8000,11,2,48440,48440,0,48442.6,48454,11.400000000001455,1,4:3,4:3,2,2,,0,0,1,1,,,0
