id,x,y,z,deadline,sf,gateways,windowlength,slotlength,slotnumber
51,10154,3566,0,28,12,1,46,14,22
51,10154,3566,0,28,12,2,46,14,22
52,16077,7965,0,46,12,2,46,14,32
52,16077,7965,0,46,12,4,46,14,32
54,12013,13830,0,13,12,4,46,14,20
54,12013,13830,0,13,12,3,46,14,20
55,3601,14332,0,31,12,3,46,14,24
55,3601,14332,0,31,12,1,46,14,24
56,18920,12453,0,7,12,4,46,14,3
56,18920,12453,0,7,12,2,46,14,3
57,4466,10840,0,43,12,1,46,14,32
57,4466,10840,0,43,12,3,46,14,32
58,20540,8128,0,2,12,2,46,14,1
58,20540,8128,0,2,12,4,46,14,1
60,12782,14381,0,31,12,4,46,14,22
60,12782,14381,0,31,12,3,46,14,22
61,10033,2767,0,26,12,1,46,14,21
61,10033,2767,0,26,12,2,46,14,21
67,15231,7510,0,10,12,2,46,14,6
67,15231,7510,0,10,12,4,46,14,6
68,20177,9432,0,40,12,2,46,14,26
68,20177,9432,0,40,12,4,46,14,26
69,9393,15102,0,15,12,3,46,14,21
69,9393,15102,0,15,12,4,46,14,21
70,5553,11549,0,43,12,3,46,14,33
70,5553,11549,0,43,12,1,46,14,33
71,16524,14708,0,27,12,4,46,14,15
71,16524,14708,0,27,12,2,46,14,15
73,2712,13124,0,2,12,3,46,14,3
73,2712,13124,0,2,12,1,46,14,3
74,15749,13251,0,43,12,4,46,14,28
74,15749,13251,0,43,12,2,46,14,28
75,9498,15085,0,9,12,3,46,14,19
75,9498,15085,0,9,12,4,46,14,19
76,10841,16945,0,7,12,4,46,14,17
76,10841,16945,0,7,12,3,46,14,17
81,7932,18996,0,34,12,3,46,14,29
81,7932,18996,0,34,12,4,46,14,29
86,856,9040,0,42,12,1,46,14,31
86,856,9040,0,42,12,3,46,14,31
90,12956,4127,0,22,12,2,46,14,17
90,12956,4127,0,22,12,1,46,14,17
94,7377,14774,0,7,12,3,46,14,5
94,7377,14774,0,7,12,4,46,14,5
94,7377,14774,0,7,12,1,46,14,5
98,12289,20592,0,39,12,4,46,14,35
98,12289,20592,0,39,12,3,46,14,35
