id,x,y,z,deadline,sf,gateways,windowlength,slotlength,slotnumber
1090,20665,4649,0,968,12,2,981,14,976
1092,16242,11911,0,53,12,2,981,14,65
1093,21775,3890,0,883,12,2,981,14,890
1095,7066,5393,0,14,12,1,981,14,19
1096,19925,10277,0,928,12,2,981,14,939
1098,6390,19,0,634,12,1,981,14,637
1099,1438,6471,0,706,12,1,981,14,697
1100,4198,2463,0,219,12,1,981,14,219
1101,1903,11060,0,273,12,1,981,14,277
1102,1047,8005,0,324,12,1,981,14,330
1103,3734,7757,0,17,12,1,981,14,23
1104,17733,377,0,599,12,2,981,14,584
1105,5784,4435,0,153,12,1,981,14,151
1106,23480,9992,0,108,12,2,981,14,114
1107,17500,1125,0,620,12,2,981,14,620
1108,1499,3464,0,722,12,1,981,14,713
1109,4110,10528,0,764,12,1,981,14,754
1110,14966,10650,0,630,12,2,981,14,635
1111,696,8081,0,968,12,1,981,14,959
1112,23315,6918,0,311,12,2,981,14,321
1113,16213,3777,0,235,12,2,981,14,240
1114,183,2798,0,176,12,1,981,14,173
1116,7559,8106,0,380,12,1,981,14,393
1117,976,5816,0,250,12,1,981,14,249
1118,15412,804,0,366,12,2,981,14,364
1119,16357,6686,0,18,12,2,981,14,21
1120,16504,6219,0,715,12,2,981,14,743
1121,445,5001,0,121,12,1,981,14,128
1122,20532,2022,0,32,12,2,981,14,41
1123,1791,2868,0,672,12,1,981,14,668
1125,18992,396,0,524,12,2,981,14,504
1126,2014,9732,0,521,12,1,981,14,530
1127,5240,3264,0,612,12,1,981,14,614
1128,4458,5296,0,345,12,1,981,14,349
1129,21970,9046,0,426,12,2,981,14,411
1130,20073,6996,0,363,12,2,981,14,357
1131,4026,5575,0,909,12,1,981,14,902
1132,15146,8138,0,524,12,2,981,14,507
1133,13970,10518,0,906,12,2,981,14,917
1134,21564,9565,0,747,12,2,981,14,768
1136,16975,6370,0,279,12,2,981,14,272
1137,16921,261,0,678,12,2,981,14,700
1138,2944,697,0,719,12,1,981,14,712
1139,7057,2834,0,207,12,1,981,14,201
1140,22541,10592,0,507,12,2,981,14,487
1141,18465,3442,0,803,12,2,981,14,816
1143,19480,10422,0,283,12,2,981,14,277
1144,9332,11124,0,264,12,1,981,14,265
1145,21901,495,0,563,12,2,981,14,537
1146,5292,272,0,17,12,1,981,14,24
1147,17452,8006,0,268,12,2,981,14,263
1148,22976,4161,0,142,12,2,981,14,146
1149,5378,8671,0,767,12,1,981,14,760
1150,18232,10771,0,468,12,2,981,14,457
1152,4217,4028,0,178,12,1,981,14,174
1153,20434,4568,0,811,12,2,981,14,826
1154,17758,277,0,613,12,2,981,14,607
1155,3482,3926,0,35,12,1,981,14,41
1156,1373,2159,0,859,12,1,981,14,852
1157,2317,4785,0,93,12,1,981,14,101
1158,21826,1018,0,807,12,2,981,14,821
1159,9828,12049,0,311,12,1,981,14,310
1161,22489,6027,0,284,12,2,981,14,279
1162,1085,7784,0,81,12,1,981,14,91
1163,6028,8766,0,115,12,1,981,14,122
1167,1933,4516,0,732,12,1,981,14,726
1168,9002,812,0,3,12,1,981,14,2
1169,15771,11495,0,804,12,2,981,14,817
1170,2488,5661,0,677,12,1,981,14,675
1172,1668,4867,0,498,12,1,981,14,513
1174,21415,5430,0,936,12,2,981,14,946
1175,4089,974,0,417,12,1,981,14,427
1178,939,1831,0,405,12,1,981,14,416
1179,22655,9399,0,243,12,2,981,14,249
1180,20696,5507,0,522,12,2,981,14,500
1181,19484,426,0,756,12,2,981,14,778
1182,18477,11433,0,10,12,2,981,14,6
1183,6130,146,0,907,12,1,981,14,898
1184,22225,6000,0,220,12,2,981,14,220
1185,20416,4755,0,514,12,2,981,14,489
1186,15973,6901,0,98,12,2,981,14,98
1188,14984,8462,0,916,12,2,981,14,923
1189,841,6606,0,945,12,1,981,14,937
1190,10031,183,0,748,12,1,981,14,743
1191,4793,3674,0,674,12,1,981,14,671
1192,2874,6828,0,587,12,1,981,14,592
1193,17192,7441,0,921,12,2,981,14,930
1195,20185,3381,0,222,12,2,981,14,222
1196,4551,5456,0,959,12,1,981,14,951
1197,6044,9376,0,575,12,1,981,14,579
1198,23294,7824,0,701,12,2,981,14,722
1199,17605,503,0,882,12,2,981,14,882
1200,3636,4477,0,312,12,1,981,14,312
1201,4026,8322,0,583,12,1,981,14,588
1202,2306,8565,0,839,12,1,981,14,834
1203,21881,4237,0,361,12,2,981,14,356
1206,7133,9655,0,739,12,1,981,14,733
1207,4181,1726,0,26,12,1,981,14,32
1210,19878,7580,0,958,12,2,981,14,969
1211,2962,4151,0,15,12,1,981,14,21
1212,3120,12013,0,931,12,1,981,14,926
1213,16549,6791,0,591,12,2,981,14,567
1214,16416,554,0,702,12,2,981,14,723
1216,18899,11907,0,838,12,2,981,14,845
1217,19555,1436,0,292,12,2,981,14,292
1220,15713,3154,0,827,12,2,981,14,835
1221,6779,11852,0,294,12,1,981,14,292
1224,23200,1798,0,316,12,2,981,14,328
1225,308,11367,0,106,12,1,981,14,117
1226,8755,650,0,343,12,1,981,14,347
1227,1629,4887,0,870,12,1,981,14,862
1228,16015,5196,0,704,12,2,981,14,731
1229,6962,4075,0,104,12,1,981,14,115
1230,16036,2396,0,902,12,2,981,14,916
1231,2979,2545,0,710,12,1,981,14,700
1232,376,11544,0,796,12,1,981,14,791
1233,519,8305,0,908,12,1,981,14,900
1234,5382,1860,0,563,12,1,981,14,566
1235,16913,6783,0,572,12,2,981,14,550
1236,18260,11244,0,604,12,2,981,14,594
1237,3991,9020,0,339,12,1,981,14,346
1241,3327,5689,0,801,12,1,981,14,797
1244,23557,5823,0,50,12,2,981,14,59
1245,23364,2168,0,552,12,2,981,14,528
1246,22331,7239,0,107,12,2,981,14,103
1247,537,9531,0,835,12,1,981,14,829
1248,15274,557,0,293,12,2,981,14,295
1250,18566,5076,0,389,12,2,981,14,383
1251,23019,5013,0,233,12,2,981,14,233
1252,3041,1174,0,309,12,1,981,14,306
1253,19351,868,0,533,12,2,981,14,514
