deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
143,26,1,14,140,140,0,142.63,154,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,11,,,0
68,27,1,15,154,154,0,156.63,168,11.370000000000005,1,3,3,1,1,,0,0,1,12,,,0
124,28,1,8,154,154,0,156.63,168,11.370000000000005,1,4,4,1,1,,0,0,1,12,,,0
39,29,1,12,154,154,0,156.63,168,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,12,,,0
103,30,1,23,168,168,0,170.63,182,11.370000000000005,1,2,2,1,1,,0,0,1,13,,,0
144,31,1,12,168,168,0,170.63,182,11.370000000000005,1,1:3:4,1:3:4,3,3,,0,0,1,13,,,0
147,32,1,30,182,182,0,184.63,196,11.370000000000005,1,2,2,1,1,,0,0,1,14,,,0
123,33,1,14,182,182,0,184.63,196,11.370000000000005,1,3:4:1,3:4:1,3,3,,0,0,1,14,,,0
73,34,1,18,196,196,0,198.63,210,11.370000000000005,1,3,3,1,1,,0,0,1,15,,,0
178,35,1,14,196,196,0,198.63,210,11.370000000000005,1,2:1:4,2:1:4,3,3,,0,0,1,15,,,0
66,36,1,15,210,210,0,212.63,224,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,16,,,0
116,37,1,17,210,210,0,212.63,224,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,16,,,0
9,38,1,16,224,224,0,226.63,238,11.370000000000005,1,1:4:3:2,1:4:3:2,4,4,,0,0,1,17,,,0
26,39,1,16,238,238,0,240.63,252,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,18,,,0
135,40,1,16,238,238,0,240.63,252,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,18,,,0
67,41,1,25,252,252,0,254.63,266,11.370000000000005,1,3,3,1,1,,0,0,1,19,,,0
77,42,1,16,252,252,0,254.63,266,11.370000000000005,1,2:1:4,2:1:4,3,3,,0,0,1,19,,,0
106,43,1,19,266,266,0,268.63,280,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,20,,,0
160,44,1,16,266,266,0,268.63,280,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,20,,,0
17,45,1,26,280,280,0,282.63,294,11.370000000000005,1,3,3,1,1,,0,0,1,21,,,0
93,46,1,18,280,280,0,282.63,294,11.370000000000005,1,1,1,1,1,,0,0,1,21,,,0
11,47,1,19,280,280,0,282.63,294,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,21,,,0
198,48,1,19,294,294,0,296.63,308,11.370000000000005,1,1,1,1,1,,0,0,1,22,,,0
177,49,1,21,294,294,0,296.63,308,11.370000000000005,1,4:2:3,4:2:3,3,3,,0,0,1,22,,,0
71,50,1,20,308,308,0,310.63,322,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,23,,,0
85,51,1,23,308,308,0,310.63,322,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,23,,,0
19,52,1,24,322,322,0,324.63,336,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,24,,,0
152,53,1,21,322,322,0,324.63,336,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,24,,,0
113,54,1,22,336,336,0,338.63,350,11.370000000000005,1,1,1,1,1,,0,0,1,25,,,0
159,55,1,35,336,336,0,338.63,350,11.370000000000005,1,3,3,1,1,,0,0,1,25,,,0
108,56,1,24,336,336,0,338.63,350,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,25,,,0
48,57,1,54,350,350,0,352.63,364,11.370000000000005,1,3,3,1,1,,0,0,1,26,,,0
105,58,1,24,350,350,0,352.63,364,11.370000000000005,1,1,1,1,1,,0,0,1,26,,,0
118,59,1,29,350,350,0,352.63,364,11.370000000000005,1,2,2:4,1,2,4,1,0,1,26,57,48,1
132,60,1,26,364,364,0,366.63,378,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,27,,,0
184,61,1,21,364,364,0,366.63,378,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,27,,,0
24,62,1,27,378,378,0,380.63,392,11.370000000000005,1,1,1,1,1,,0,0,1,28,,,0
171,63,1,32,378,378,0,380.63,392,11.370000000000005,1,2,2,1,1,,0,0,1,28,,,0
97,64,1,25,378,378,0,380.63,392,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,28,,,0
155,65,1,29,392,392,0,394.63,406,11.370000000000005,1,1,1,1,1,,0,0,1,29,,,0
196,66,1,32,392,392,0,394.63,406,11.370000000000005,1,4:3:2,4:3:2,3,3,,0,0,1,29,,,0
31,67,1,31,406,406,0,408.63,420,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,30,,,0
32,68,1,28,406,406,0,408.63,420,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,30,,,0
121,69,1,16,420,420,0,422.63,434,11.370000000000005,1,4,4,1,1,,0,0,1,31,,,0
136,70,1,32,420,420,0,422.63,434,11.370000000000005,1,1:2:3,1:2:3,3,3,,0,0,1,31,,,0
57,71,1,33,434,434,0,436.63,448,11.370000000000005,1,2,2:4,1,2,4,1,0,1,32,72,81:81,1
81,72,1,33,434,434,0,436.63,448,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,32,,,0
92,73,1,34,448,448,0,450.63,462,11.370000000000005,1,1,1,1,1,,0,0,1,33,,,0
165,74,1,54,448,448,0,450.63,462,11.370000000000005,1,3,3,1,1,,0,0,1,33,,,0
61,75,1,34,448,448,0,450.63,462,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,33,,,0
99,76,1,34,462,462,0,464.63,476,11.370000000000005,1,1,1,1,1,,0,0,1,34,,,0
194,77,1,36,462,462,0,464.63,476,11.370000000000005,1,2,2,1,1,,0,0,1,34,,,0
150,78,1,35,462,462,0,464.63,476,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,34,,,0
14,79,1,56,476,476,0,478.63,490,11.370000000000005,1,3,3,1,1,,0,0,1,35,,,0
98,80,1,35,476,476,0,478.63,490,11.370000000000005,1,1,1,1,1,,0,0,1,35,,,0
120,81,1,36,476,476,0,478.63,490,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,35,,,0
63,82,1,37,490,490,0,492.63,504,11.370000000000005,1,1,1,1,1,,0,0,1,36,,,0
168,83,1,57,490,490,0,492.63,504,11.370000000000005,1,3,3,1,1,,0,0,1,36,,,0
133,84,1,36,490,490,0,492.63,504,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,36,,,0
117,85,1,62,504,504,0,506.63,518,11.370000000000005,1,3,3,1,1,,0,0,1,37,,,0
8,86,1,37,504,504,0,506.63,518,11.370000000000005,1,2:4:1,2:4:1,3,3,,0,0,1,37,,,0
158,87,1,37,518,518,0,520.63,532,11.370000000000005,1,2,2,1,1,,0,0,1,38,,,0
180,88,1,16,518,518,0,520.63,532,11.370000000000005,1,4,4,1,1,,0,0,1,38,,,0
89,89,1,37,518,518,0,520.63,532,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,38,,,0
65,90,1,42,532,532,0,534.63,546,11.370000000000005,1,2,2,1,1,,0,0,1,39,,,0
167,91,1,40,532,532,0,534.63,546,11.370000000000005,1,1,1,1,1,,0,0,1,39,,,0
193,92,1,36,532,532,0,534.63,546,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,39,,,0
140,93,1,66,546,546,0,548.63,560,11.370000000000005,1,3,3,1,1,,0,0,1,40,,,0
195,94,1,40,546,546,0,548.63,560,11.370000000000005,1,1,1,1,1,,0,0,1,40,,,0
82,95,1,46,546,546,0,548.63,560,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,40,,,0
79,96,1,40,560,560,0,562.63,574,11.370000000000005,1,3,3:1,1,2,1,1,0,1,41,97,138:138,1
138,97,1,46,560,560,0,562.63,574,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,41,,,0
96,98,1,38,574,574,0,576.63,588,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,42,,,0
156,99,1,40,574,574,0,576.63,588,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,42,,,0
3,100,1,44,588,588,0,590.63,602,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,43,,,0
134,101,1,41,588,588,0,590.63,602,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,43,,,0
125,102,1,43,602,602,0,604.63,616,11.370000000000005,1,1,1,1,1,,0,0,1,44,,,0
163,103,1,47,602,602,0,604.63,616,11.370000000000005,1,2,2,1,1,,0,0,1,44,,,0
6,104,1,50,602,602,0,604.63,616,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,44,,,0
50,105,1,50,616,616,0,618.63,630,11.370000000000005,1,2,2,1,1,,0,0,1,45,,,0
148,106,1,21,616,616,0,618.63,630,11.370000000000005,1,4,4,1,1,,0,0,1,45,,,0
36,107,1,43,616,616,0,618.63,630,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,45,,,0
20,108,1,67,630,630,0,632.63,644,11.370000000000005,1,3,3,1,1,,0,0,1,46,,,0
70,109,1,46,630,630,0,632.63,644,11.370000000000005,1,1,1,1,1,,0,0,1,46,,,0
102,110,1,63,630,630,0,632.63,644,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,46,,,0
4,111,1,47,644,644,0,646.63,658,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,47,,,0
12,112,1,54,644,644,0,646.63,658,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,47,,,0
112,113,1,66,658,658,0,660.63,672,11.370000000000005,1,2,2,1,1,,0,0,1,48,,,0
141,114,1,47,658,658,0,660.63,672,11.370000000000005,1,4:3:1,4:3:1,3,3,,0,0,1,48,,,0
27,115,1,73,672,672,0,674.63,686,11.370000000000005,1,2,2,1,1,,0,0,1,49,,,0
38,116,1,27,672,672,0,674.63,686,11.370000000000005,1,4,4,1,1,,0,0,1,49,,,0
25,117,1,48,672,672,0,674.63,686,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,49,,,0
74,118,1,68,686,686,0,688.63,700,11.370000000000005,1,3,3,1,1,,0,0,1,50,,,0
176,119,1,49,686,686,0,688.63,700,11.370000000000005,1,2:1:4,2:1:4,3,3,,0,0,1,50,,,0
129,120,1,74,700,700,0,702.63,714,11.370000000000005,1,3,3,1,1,,0,0,1,51,,,0
145,121,1,50,700,700,0,702.63,714,11.370000000000005,1,1,1,1,1,,0,0,1,51,,,0
1,122,1,73,700,700,0,702.63,714,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,51,,,0
47,123,1,83,714,714,0,716.63,728,11.370000000000005,1,3,3,1,1,,0,0,1,52,,,0
127,124,1,51,714,714,0,716.63,728,11.370000000000005,1,1,1,1,1,,0,0,1,52,,,0
109,125,1,76,714,714,0,716.63,728,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,52,,,0
59,126,1,78,728,728,0,730.63,742,11.370000000000005,1,2,2,1,1,,0,0,1,53,,,0
76,127,1,52,728,728,0,730.63,742,11.370000000000005,1,3:1:4,3:1:4,3,3,,0,0,1,53,,,0
128,128,1,54,742,742,0,744.63,756,11.370000000000005,1,3:1:4,3:1:4,3,3,,0,0,1,54,,,0
55,129,1,56,756,756,0,758.63,770,11.370000000000005,1,1,1,1,1,,0,0,1,55,,,0
189,130,1,86,756,756,0,758.63,770,11.370000000000005,1,3,3,1,1,,0,0,1,55,,,0
83,131,1,84,756,756,0,758.63,770,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,55,,,0
22,132,1,56,770,770,0,772.63,784,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,56,,,0
115,133,1,59,770,770,0,772.63,784,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,56,,,0
7,134,1,85,784,784,0,786.63,798,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,57,,,0
28,135,1,57,784,784,0,786.63,798,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,57,,,0
122,136,1,58,798,798,0,800.63,812,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,58,,,0
183,137,1,88,798,798,0,800.63,812,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,58,,,0
151,138,1,89,812,812,0,814.63,826,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,59,,,0
166,139,1,60,812,812,0,814.63,826,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,59,,,0
161,140,1,61,826,826,0,828.63,840,11.370000000000005,1,1,1,1,1,,0,0,1,60,,,0
188,141,1,60,826,826,0,828.63,840,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,60,,,0
69,142,1,90,840,840,0,842.63,854,11.370000000000005,1,3,3,1,1,,0,0,1,61,,,0
149,143,1,61,840,840,0,842.63,854,11.370000000000005,1,2:1:4,2:1:4,3,3,,0,0,1,61,,,0
35,144,1,65,854,854,0,856.63,868,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,62,,,0
181,145,1,61,854,854,0,856.63,868,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,62,,,0
37,146,1,41,868,868,0,870.63,882,11.370000000000005,1,4,4,1,1,,0,0,1,63,,,0
88,147,1,62,868,868,0,870.63,882,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,63,,,0
64,148,1,63,882,882,0,884.63,896,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,64,,,0
72,149,1,67,882,882,0,884.63,896,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,64,,,0
110,150,1,46,896,896,0,898.63,910,11.370000000000005,1,4,4,1,1,,0,0,1,65,,,0
86,151,1,63,896,896,0,898.63,910,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,65,,,0
157,152,1,65,910,910,0,912.63,924,11.370000000000005,1,1,1,1,1,,0,0,1,66,,,0
130,153,1,71,910,910,0,912.63,924,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,66,,,0
169,154,1,65,924,924,0,926.63,938,11.370000000000005,1,3:1:4,3:1:4,3,3,,0,0,1,67,,,0
175,155,1,66,938,938,0,940.63,952,11.370000000000005,1,1,1,1,1,,0,0,1,68,,,0
119,156,1,76,938,938,0,940.63,952,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,68,,,0
126,157,1,82,952,952,0,954.63,966,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,69,,,0
191,158,1,66,952,952,0,954.63,966,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,69,,,0
164,159,1,67,966,966,0,968.63,980,11.370000000000005,1,1,1,1,1,,0,0,1,70,,,0
2,160,1,83,966,966,0,968.63,980,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,70,,,0
43,161,1,67,980,980,0,982.63,994,11.370000000000005,1,1:4:3:2,1:4:3:2,4,4,,0,0,1,71,,,0
46,162,1,84,994,994,0,996.63,1008,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,72,,,0
185,163,1,68,994,994,0,996.63,1008,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,72,,,0
53,164,1,87,1008,1008,0,1010.63,1022,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,73,,,0
78,165,1,70,1008,1008,0,1010.63,1022,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,73,,,0
186,166,1,95,1022,1022,0,1024.63,1036,11.36999999999989,1,3,3,1,1,,0,0,1,74,,,0
56,167,1,71,1022,1022,0,1024.63,1036,11.36999999999989,1,2:4:1,2:4:1,3,3,,0,0,1,74,,,0
75,168,1,72,1036,1036,0,1038.63,1050,11.36999999999989,1,1,1,1,1,,0,0,1,75,,,0
94,169,1,52,1036,1036,0,1038.63,1050,11.36999999999989,1,4,4,1,1,,0,0,1,75,,,0
40,170,1,56,1050,1050,0,1052.63,1064,11.36999999999989,1,4,4,1,1,,0,0,1,76,,,0
10,171,1,72,1050,1050,0,1052.63,1064,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,76,,,0
87,172,1,56,1064,1064,0,1066.63,1078,11.36999999999989,1,4,4,1,1,,0,0,1,77,,,0
104,173,1,72,1064,1064,0,1066.63,1078,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,77,,,0
49,174,1,61,1078,1078,0,1080.63,1092,11.36999999999989,1,4,4,1,1,,0,0,1,78,,,0
51,175,1,73,1078,1078,0,1080.63,1092,11.36999999999989,1,1,1,1,1,,0,0,1,78,,,0
62,176,1,73,1092,1092,0,1094.63,1106,11.36999999999989,1,1,1,1,1,,0,0,1,79,,,0
173,177,1,65,1092,1092,0,1094.63,1106,11.36999999999989,1,4,4,1,1,,0,0,1,79,,,0
23,178,1,71,1106,1106,0,1108.63,1120,11.36999999999989,1,4,4,1,1,,0,0,1,80,,,0
179,179,1,73,1106,1106,0,1108.63,1120,11.36999999999989,1,1,1,1,1,,0,0,1,80,,,0
101,180,1,75,1120,1120,0,1122.63,1134,11.36999999999989,1,1,1,1,1,,0,0,1,81,,,0
200,181,1,71,1120,1120,0,1122.63,1134,11.36999999999989,1,4,4,1,1,,0,0,1,81,,,0
42,182,1,72,1134,1134,0,1136.63,1148,11.36999999999989,1,4,4,1,1,,0,0,1,82,,,0
142,183,1,76,1134,1134,0,1136.63,1148,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,82,,,0
41,184,1,75,1148,1148,0,1150.63,1162,11.36999999999989,1,4,4,1,1,,0,0,1,83,,,0
162,185,1,78,1148,1148,0,1150.63,1162,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,83,,,0
84,186,1,86,1162,1162,0,1164.63,1176,11.36999999999989,1,4,4,1,1,,0,0,1,84,,,0
44,187,1,79,1162,1162,0,1164.63,1176,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,84,,,0
114,188,1,93,1176,1176,0,1178.63,1190,11.36999999999989,1,4,4,1,1,,0,0,1,85,,,0
170,189,1,81,1176,1176,0,1178.63,1190,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,85,,,0
100,190,1,83,1190,1190,0,1192.63,1204,11.36999999999989,1,1,1,1,1,,0,0,1,86,,,0
52,191,1,84,1204,1204,0,1206.63,1218,11.36999999999989,1,1,1,1,1,,0,0,1,87,,,0
33,192,1,87,1218,1218,0,1220.63,1232,11.36999999999989,1,4:1:2:3,4:1:2:3,4,4,,0,0,1,88,,,0
91,193,1,89,1232,1232,0,1234.63,1246,11.36999999999989,1,1,1,1,1,,0,0,1,89,,,0
58,194,1,89,1246,1246,0,1248.63,1260,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,90,,,0
13,195,1,90,1260,1260,0,1262.63,1274,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,91,,,0
15,196,1,91,1274,1274,0,1276.63,1288,11.36999999999989,1,1,1,1,1,,0,0,1,92,,,0
190,197,1,91,1288,1288,0,1290.63,1302,11.36999999999989,1,1,1,1,1,,0,0,1,93,,,0
137,198,1,91,1302,1302,0,1304.63,1316,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,94,,,0
45,199,1,92,1316,1316,0,1318.63,1330,11.36999999999989,1,1:2:4:3,1:2:4:3,4,4,,0,0,1,95,,,0
54,200,2,4,1330,1330,0,1332.63,1344,11.36999999999989,1,3,3,1,1,,0,0,1,1,,,0
192,201,2,2,1330,1330,0,1332.63,1344,11.36999999999989,1,1,1,1,1,,0,0,1,1,,,0
197,202,2,3,1330,1330,0,1332.63,1344,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,1,,,0
18,203,2,5,1344,1344,0,1346.63,1358,11.36999999999989,1,1,1,1,1,,0,0,1,2,,,0
95,204,2,4,1344,1344,0,1346.63,1358,11.36999999999989,1,3,3,1,1,,0,0,1,2,,,0
5,205,2,4,1344,1344,0,1346.63,1358,11.36999999999989,1,2,2:4,1,2,4,1,0,1,2,204,95,1
80,206,2,5,1358,1358,0,1360.63,1372,11.36999999999989,1,1,1,1,1,,0,0,1,3,,,0
174,207,2,5,1358,1358,0,1360.63,1372,11.36999999999989,1,3,3,1,1,,0,0,1,3,,,0
172,208,2,5,1358,1358,0,1360.63,1372,11.36999999999989,1,4,4:2,1,2,2,1,0,1,3,206,80,1
29,209,2,5,1372,1372,0,1374.63,1386,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,4,,,0
153,210,2,8,1372,1372,0,1374.63,1386,11.36999999999989,1,4:3,4:3,2,2,,0,0,1,4,,,0
154,211,2,7,1386,1386,0,1388.63,1400,11.36999999999989,1,2,2,1,1,,0,0,1,5,,,0
107,212,2,5,1386,1386,0,1388.63,1400,11.36999999999989,1,3:1:4,3:1:4,3,3,,0,0,1,5,,,0
146,213,2,6,1400,1400,0,1402.63,1414,11.36999999999989,1,1,1,1,1,,0,0,1,6,,,0
199,214,2,11,1400,1400,0,1402.63,1414,11.36999999999989,1,3,3,1,1,,0,0,1,6,,,0
139,215,2,7,1400,1400,0,1402.63,1414,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,6,,,0
16,216,2,21,1414,1414,0,1416.63,1428,11.36999999999989,1,2,2,1,1,,0,0,1,7,,,0
60,217,2,6,1414,1414,0,1416.63,1428,11.36999999999989,1,3:4,3:4:1,2,3,1,1,0,1,7,216,16,1
131,218,2,6,1428,1428,0,1430.63,1442,11.36999999999989,1,2,2:1,1,2,1,1,0,1,8,219,187:187,1
187,219,2,10,1428,1428,0,1430.63,1442,11.36999999999989,1,3:4,3:4,2,2,,0,0,1,8,,,0
111,220,2,9,1442,1442,0,1444.63,1456,11.36999999999989,1,1,1,1,1,,0,0,1,9,,,0
182,221,2,13,1442,1442,0,1444.63,1456,11.36999999999989,1,3,3,1,1,,0,0,1,9,,,0
34,222,2,10,1442,1442,0,1444.63,1456,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,9,,,0
21,223,2,9,1456,1456,0,1458.63,1470,11.36999999999989,1,3:1,3:1,2,2,,0,0,1,10,,,0
90,224,2,11,1456,1456,0,1458.63,1470,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,10,,,0
30,225,2,11,1470,1470,0,1472.63,1484,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,11,,,0
143,226,2,14,1470,1470,0,1472.63,1484,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,11,,,0
68,227,2,15,1484,1484,0,1486.63,1498,11.36999999999989,1,3,3,1,1,,0,0,1,12,,,0
124,228,2,8,1484,1484,0,1486.63,1498,11.36999999999989,1,4,4,1,1,,0,0,1,12,,,0
39,229,2,12,1484,1484,0,1486.63,1498,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,12,,,0
103,230,2,23,1498,1498,0,1500.63,1512,11.36999999999989,1,2,2,1,1,,0,0,1,13,,,0
144,231,2,12,1498,1498,0,1500.63,1512,11.36999999999989,1,1:3:4,1:3:4,3,3,,0,0,1,13,,,0
147,232,2,30,1512,1512,0,1514.63,1526,11.36999999999989,1,2,2,1,1,,0,0,1,14,,,0
123,233,2,14,1512,1512,0,1514.63,1526,11.36999999999989,1,3:4:1,3:4:1,3,3,,0,0,1,14,,,0
73,234,2,18,1526,1526,0,1528.63,1540,11.36999999999989,1,3,3,1,1,,0,0,1,15,,,0
178,235,2,14,1526,1526,0,1528.63,1540,11.36999999999989,1,2:1:4,2:1:4,3,3,,0,0,1,15,,,0
66,236,2,15,1540,1540,0,1542.63,1554,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,16,,,0
116,237,2,17,1540,1540,0,1542.63,1554,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,16,,,0
9,238,2,16,1554,1554,0,1556.63,1568,11.36999999999989,1,1:4:3:2,1:4:3:2,4,4,,0,0,1,17,,,0
26,239,2,16,1568,1568,0,1570.63,1582,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,18,,,0
135,240,2,16,1568,1568,0,1570.63,1582,11.36999999999989,1,4:3,4:3,2,2,,0,0,1,18,,,0
67,241,2,25,1582,1582,0,1584.63,1596,11.36999999999989,1,3,3,1,1,,0,0,1,19,,,0
77,242,2,16,1582,1582,0,1584.63,1596,11.36999999999989,1,2:1:4,2:1:4,3,3,,0,0,1,19,,,0
106,243,2,19,1596,1596,0,1598.63,1610,11.36999999999989,1,4:3,4:3,2,2,,0,0,1,20,,,0
160,244,2,16,1596,1596,0,1598.63,1610,11.36999999999989,1,1,1:2,1,2,2,1,0,1,20,243,106:106,1
17,245,2,26,1610,1610,0,1612.63,1624,11.36999999999989,1,3,3,1,1,,0,0,1,21,,,0
93,246,2,18,1610,1610,0,1612.63,1624,11.36999999999989,1,1,1,1,1,,0,0,1,21,,,0
